Cragig_cell_cluster	Procro_cell_cluster	Cragig_gene	Procro_gene	Cragig_Expression (Fold-change)	Procro_Expression (Fold-change)	EC_score	final_score	One-to-one-ortholog (yes/no)
Cragig|Cilia-2	Procro|80	Cragig_G13183	Procro_g30775	1.862820642329068	2.111816451901152	0.833783251545859	3.313985840142058	y
Cragig|Cilia-2	Procro|80	Cragig_G10687	Procro_g42508	2.1863992606976823	2.4909094434046755	0.7018664480644833	3.282846046649413	y
Cragig|Cilia-2	Procro|80	Cragig_G32192	Procro_g9061	1.825558963592047	2.089075746180402	0.8356066485036147	3.2710947899488767	y
Cragig|Cilia-2	Procro|80	Cragig_G5573	Procro_g21946	2.264490198024551	2.2151675831366946	0.7240793961116953	3.2436279009702913	y
Cragig|Cilia-2	Procro|80	Cragig_G25796	Procro_g25962	1.7771488060264051	2.1403123586918573	0.8243977465636612	3.229546156444391	y
Cragig|Cilia-2	Procro|80	Cragig_G6042	Procro_g6864	1.646358937677733	2.366835093734988	0.7998887153809506	3.2101086183612195	n
Cragig|Cilia-2	Procro|80	Cragig_G32179	Procro_g5839	1.99208141891576	2.2156221199318784	0.759992905970703	3.197824839952028	n
Cragig|Cilia-2	Procro|80	Cragig_G10641	Procro_g20695	2.520757270736099	1.9623831221356105	0.7080134813659381	3.174123837009358	n
Cragig|Cilia-2	Procro|80	Cragig_G16810	Procro_g12952	2.044390355354182	1.787050487345762	0.8174474601661058	3.132001585641753	n
Cragig|Cilia-2	Procro|80	Cragig_G27439	Procro_g24862	1.794019419101058	2.1123790659215955	0.8012116165396017	3.1298518450328516	y
Cragig|Cilia-2	Procro|80	Cragig_G1723	Procro_g38548	1.5318728118868914	2.219154797763155	0.8342080261558539	3.1291373383022756	y
Cragig|Cilia-2	Procro|80	Cragig_G21609	Procro_g24591	1.957147390173758	1.8893504029330768	0.8083518411310753	3.109323572964528	y
Cragig|Cilia-2	Procro|80	Cragig_G27388	Procro_g38271	1.7772802330811268	1.9185953617901363	0.8384700747829742	3.0988810864202776	n
Cragig|Cilia-2	Procro|80	Cragig_G15341	Procro_g11310	1.5062278392824635	2.302651972246983	0.810695660580663	3.087842334880216	n
Cragig|Cilia-2	Procro|80	Cragig_G930	Procro_g1961	1.5979486253794786	2.147691287195448	0.8193848510942484	3.0691206020178794	n
Cragig|Cilia-2	Procro|80	Cragig_G35351	Procro_g10592	1.6495395076322965	2.0704542677180986	0.8229934570805624	3.0615305374937942	n
Cragig|Cilia-2	Procro|80	Cragig_G23158	Procro_g31721	2.0718069437161506	1.607572506031771	0.8305417038276569	3.055878077222106	y
Cragig|Cilia-2	Procro|80	Cragig_G13194	Procro_g24806	1.840411787105606	1.806959644178995	0.8353200063444541	3.046722327121233	y
Cragig|Cilia-2	Procro|80	Cragig_G3226	Procro_g3181	1.665077201618346	2.042364035677449	0.814009414979717	3.017892072642828	n
Cragig|Cilia-2	Procro|80	Cragig_G32772	Procro_g21724	1.6061664528958624	2.432355230204469	0.7436527863586174	3.0032579024072548	n
Cragig|Cilia-2	Procro|80	Cragig_G25734	Procro_g38072	1.8433503709893504	2.1057601112254094	0.7500108640697327	2.9618757650727305	y
Cragig|Cilia-2	Procro|80	Cragig_G1260	Procro_g28754	1.98191987507151	2.242666030037236	0.6986962089774713	2.9517021563991404	n
Cragig|Cilia-2	Procro|80	Cragig_G23981	Procro_g5193	2.1030416688779496	1.5735330315039215	0.799641539113709	2.9399418520798832	y
Cragig|Cilia-2	Procro|80	Cragig_G30047	Procro_g36489	1.6368109629754084	1.9492151100873545	0.8166350043063317	2.9284744176182276	y
Cragig|Cilia-2	Procro|80	Cragig_G3375	Procro_g3392	1.60377071685658	3.5402108947479927	0.5613380865862713	2.8875127952930746	n
Cragig|Cilia-2	Procro|80	Cragig_G2642	Procro_g9287	2.08825110674747	1.5587205274690543	0.7893069750697287	2.87858014876855	y
Cragig|Cilia-2	Procro|80	Cragig_G27923	Procro_g32564	1.5816581729490395	1.950475249139937	0.8054496541425201	2.8449556432068017	y
Cragig|Cilia-2	Procro|80	Cragig_G25733	Procro_g18007	1.7694340077155286	1.6583458135597888	0.825313986768672	2.8289946300619375	y
Cragig|Cilia-2	Procro|80	Cragig_G1951	Procro_g32770	1.5645844578140853	2.122189691509684	0.7611556476748069	2.806208965459269	y
Cragig|Cilia-2	Procro|80	Cragig_G10148	Procro_g13440	1.746013431779972	1.69315659595998	0.810344061512029	2.78691100850923	n
Cragig|Cilia-2	Procro|80	Cragig_G26283	Procro_g17739	1.6565610740573575	1.787643352095149	0.8015237735411217	2.7606117284967904	y
Cragig|Cilia-2	Procro|80	Cragig_G27603	Procro_g27856	1.6575436519089164	1.668409119202276	0.8202611934876887	2.7281499895153525	y
Cragig|Cilia-2	Procro|80	Cragig_G5093	Procro_g5514	1.7081508401008765	1.8388617684874395	0.7488948908593375	2.6563396203854412	y
Cragig|Cilia-2	Procro|80	Cragig_G1794	Procro_g11410	1.6945726991333876	1.7835026803440586	0.7588747131134627	2.6394234557879455	y
Cragig|Cilia-2	Procro|80	Cragig_G23729	Procro_g6549	1.7818117216520888	2.300968580347217	0.6450583739394588	2.6336316227597245	y
Cragig|Cilia-2	Procro|80	Cragig_G14993	Procro_g6478	1.5214874497262745	1.7588642637522425	0.8007586604082242	2.6267700437528796	y
Cragig|Cilia-2	Procro|80	Cragig_G11295	Procro_g40682	1.5538518957773295	1.5372474197840629	0.8447783293068987	2.611293715521651	n
Cragig|Cilia-2	Procro|80	Cragig_G1758	Procro_g13813	1.715668211391497	1.646015166372038	0.762182653479483	2.562216757021682	y
Cragig|Cilia-2	Procro|80	Cragig_G18561	Procro_g40775	1.7042240597819067	1.5872643737877523	0.772670458699701	2.5432358777710284	n
Cragig|Cilia-2	Procro|80	Cragig_G22878	Procro_g36896	1.6249185089208924	1.7483289049373296	0.7531947903122451	2.5407123785522665	n
Cragig|Cilia-2	Procro|80	Cragig_G27370	Procro_g42040	1.7841604110675668	1.7202567994288842	0.6934970479591193	2.43030299029642	n
Cragig|Cilia-2	Procro|80	Cragig_G4650	Procro_g15634	1.5951682144316306	1.5128780184155055	0.7735390740887835	2.4041952051817055	n
Cragig|Cilia-2	Procro|80	Cragig_G3009	Procro_g27820	1.7930590119165355	1.6224565175626708	0.6932369362279652	2.367761521295202	y
Cragig|Cilia-2	Procro|80	Cragig_G7404	Procro_g15172	1.6558594359579215	1.6282328536023172	0.7167667857577672	2.353928274519959	n
Cragig|Cilia-2	Procro|80	Cragig_G34612	Procro_g13393	2.2673003921101027	1.6286001685548563	0.5891923582253537	2.2954348387496646	y
Cragig|Cilia-2	Procro|80	Cragig_G32046	Procro_g25653	1.6950451738366898	2.1897935753237463	0.5813438267673026	2.2584270248108287	y
Cragig|Cilia-2	Procro|80	Cragig_G4647	Procro_g28270	1.5487256007554897	1.6177453159226292	0.6973006675294184	2.207982283912142	n
Cragig|Cilia-2	Procro|80	Cragig_G25784	Procro_g3710	1.572256193374298	1.847564948017185	0.5890242911934195	2.014357723816389	y
Cragig|Cilia-2	Procro|80	Cragig_G13688	Procro_g43079	1.95141381496873	2.1527280680461987	0.4532646274675519	1.860262341678739	n
Cragig|Cilia-2	Procro|80	Cragig_G5261	Procro_g11142	1.757047263970052	1.6767233954369705	0.5412333272779778	1.8584711191003587	n
Cragig|Cilia-2	Procro|80	Cragig_G5824	Procro_g19210	1.7761214263661902	1.695673164664627	0.4741142495825732	1.6460272872314126	y
Cragig|Cilia-2	Procro|80	Cragig_G20778	Procro_g19581	2.1113561082307863	2.4376563172466605	0.3591649876421307	1.633845991580506	n
Cragig|Cilia-2	Procro|80	Cragig_G24404	Procro_g31597	1.5819390335265466	1.6972367030751498	0.42662686853056825	1.3989844758678012	n
Cragig|Cilia-2	Procro|80	Cragig_G27795	Procro_g39264	1.5313685645337158	2.343486494438728	0.35782793654632183	1.3865313901681857	y
Cragig|Cilia-2	Procro|80	Cragig_G13451	Procro_g1931	1.6448701449426653	1.529942317433603	0.28793000054224954	0.9141237540135395	y
Cragig|Cilia-1	Procro|Proneph	Cragig_G13256	Procro_g21207	6.873040106067513	2.628739983013788	0.8436852552724718	8.016511759999446	y
Cragig|Cilia-1	Procro|Proneph	Cragig_G13591	Procro_g37349	6.20683598397185	1.987003878305546	0.8632506348919137	7.073337463313633	n
Cragig|Cilia-1	Procro|Proneph	Cragig_G29057	Procro_g22559	5.152204208820118	2.2087863653083857	0.8337327120875512	6.137098635019059	y
Cragig|Cilia-1	Procro|Proneph	Cragig_G22593	Procro_g38761	4.4458912842403535	2.920686103919697	0.8148337795419632	6.002536095482818	n
Cragig|Cilia-1	Procro|Proneph	Cragig_G3845	Procro_g25837	4.118018820490255	3.459973382356444	0.7686781283460999	5.82503686310554	y
Cragig|Cilia-1	Procro|Proneph	Cragig_G31131	Procro_g16497	4.230397752344433	2.249801916215695	0.834129849766994	5.405327975996184	y
Cragig|Cilia-1	Procro|Proneph	Cragig_G17133	Procro_g12083	3.7845325662767046	2.4110150102644807	0.8509283902688008	5.271967326139962	y
Cragig|Cilia-1	Procro|Proneph	Cragig_G3363	Procro_g31783	4.649110841960767	1.5709153406108585	0.8424342130415214	5.239962862212387	y
Cragig|Cilia-1	Procro|Proneph	Cragig_G23262	Procro_g24832	4.259839509906462	1.9891753397654963	0.8355773117762126	5.221535029338528	y
Cragig|Cilia-1	Procro|Proneph	Cragig_G735	Procro_g20028	4.441030961589313	1.6504168967104236	0.8306370760450688	5.059782437899089	y
Cragig|Cilia-1	Procro|Proneph	Cragig_G35442	Procro_g13320	4.179824424821064	1.7886669719442658	0.8229732479755019	4.911908750309803	y
Cragig|Cilia-1	Procro|Proneph	Cragig_G31967	Procro_g14566	4.059144708391887	1.5393703797917548	0.8492860604567934	4.754740823651403	y
Cragig|Cilia-1	Procro|Proneph	Cragig_G30050	Procro_g13895	3.437998190100319	1.8725881643621256	0.8589323328597513	4.56143432629159	n
Cragig|Cilia-1	Procro|Proneph	Cragig_G29560	Procro_g33478	2.788706238088315	2.51038035746914	0.8582488007639952	4.547934715781748	y
Cragig|Cilia-1	Procro|Proneph	Cragig_G17998	Procro_g15537	3.578145369383452	1.734405943564877	0.8230810022914831	4.372660059386446	y
Cragig|Cilia-1	Procro|Proneph	Cragig_G31463	Procro_g15777	3.2254624725534664	1.612483372015239	0.8577300874424411	4.14965171230371	y
Cragig|Cilia-1	Procro|Proneph	Cragig_G496	Procro_g13729	2.757842717097124	2.113558457820435	0.8476589824459755	4.129286963016748	n
Cragig|Cilia-1	Procro|Proneph	Cragig_G23013	Procro_g1411	2.8913590430494023	1.909235962493037	0.853006733476306	4.094939864420425	y
Cragig|Cilia-1	Procro|Proneph	Cragig_G15272	Procro_g37747	3.154167588561782	1.7154359358167095	0.8400261613714811	4.0905943559847	y
Cragig|Cilia-1	Procro|Proneph	Cragig_G2394	Procro_g20055	3.3661913109186163	1.5920179002551098	0.8233790433790812	4.08248555716957	y
Cragig|Cilia-1	Procro|Proneph	Cragig_G13152	Procro_g14460	2.8952858296531216	1.7952758819242711	0.8510218870797288	3.991770679250515	y
Cragig|Cilia-1	Procro|Proneph	Cragig_G26290	Procro_g16662	2.4759410760092044	2.1837588257454765	0.8452822922518308	3.938761814160827	y
Cragig|Cilia-1	Procro|Proneph	Cragig_G14742	Procro_g26984	1.9593769697833772	2.71857418148641	0.8417674007186389	3.937746781293133	y
Cragig|Cilia-1	Procro|Proneph	Cragig_G22569	Procro_g38640	2.568747290370527	2.040391683176773	0.8519932553056725	3.9269553182288095	n
Cragig|Cilia-1	Procro|Proneph	Cragig_G10282	Procro_g30640	2.6437419275928997	1.981435456036028	0.8401619109458726	3.885897869093311	y
Cragig|Cilia-1	Procro|Proneph	Cragig_G4319	Procro_g38915	2.756860071490149	1.6142491228256783	0.8533090771755175	3.729907152835059	y
Cragig|Cilia-1	Procro|Proneph	Cragig_G24574	Procro_g16367	2.0731740362549	2.341691855044293	0.8418060489175683	3.716460812455512	n
Cragig|Cilia-1	Procro|Proneph	Cragig_G11352	Procro_g26364	2.489457054630329	1.8705313613520929	0.8453393515128919	3.6856697801703007	y
Cragig|Cilia-1	Procro|Proneph	Cragig_G9967	Procro_g23298	2.1148991114669657	2.624493639385676	0.7687245737517149	3.6432876722411653	n
Cragig|Cilia-1	Procro|Proneph	Cragig_G21609	Procro_g24591	2.3083328890039905	2.1275058998252376	0.8083518411310753	3.5857184519107457	y
Cragig|Cilia-1	Procro|Proneph	Cragig_G23787	Procro_g6533	2.5617161865207727	1.984733165121077	0.7883564695246794	3.5842227597331364	y
Cragig|Cilia-1	Procro|Proneph	Cragig_G28108	Procro_g26580	2.36761693668943	1.8179459049275224	0.8438519686896875	3.5319954439728676	y
Cragig|Cilia-1	Procro|Proneph	Cragig_G24937	Procro_g16639	2.92737467219599	1.6001366433445996	0.7562074909060342	3.4237379719736274	y
Cragig|Cilia-1	Procro|Proneph	Cragig_G6343	Procro_g29890	1.877820131162287	2.643297992570941	0.7500221868017664	3.390938901951494	y
Cragig|Cilia-1	Procro|Proneph	Cragig_G19847	Procro_g21418	2.301834876817177	1.8950274715012012	0.8062930401340487	3.383900901849748	y
Cragig|Cilia-1	Procro|Proneph	Cragig_G4503	Procro_g17993	2.3189647069141475	1.808576350889357	0.816690412684496	3.370923209869746	y
Cragig|Cilia-1	Procro|Proneph	Cragig_G23158	Procro_g31721	2.4721556892115624	1.5654562912731345	0.8305417038276569	3.3534051336667203	y
Cragig|Cilia-1	Procro|Proneph	Cragig_G13159	Procro_g22634	2.3138474152565407	1.6611089626414128	0.8301532180527452	3.29982282873127	y
Cragig|Cilia-1	Procro|Proneph	Cragig_G16977	Procro_g11545	2.303782202864273	1.98915773328582	0.7628615871959071	3.2749189734281567	n
Cragig|Cilia-1	Procro|Proneph	Cragig_G1996	Procro_g34248	2.3130967290703377	1.8482352776461408	0.7789186099982527	3.241338942412839	y
Cragig|Cilia-1	Procro|Proneph	Cragig_G25733	Procro_g18007	2.2346171951100504	1.6587995040955634	0.825313986768672	3.213291258173108	y
Cragig|Cilia-1	Procro|Proneph	Cragig_G31925	Procro_g40981	2.068423133097399	1.5839092137652742	0.8458615277667229	3.089367418829081	y
Cragig|Cilia-1	Procro|Proneph	Cragig_G25796	Procro_g25962	2.2123461585553086	1.5335029400586802	0.8243977465636612	3.088069555864893	y
Cragig|Cilia-1	Procro|Proneph	Cragig_G21075	Procro_g1792	2.096364102364942	1.5145153048665387	0.8335449960923885	3.0098304613908513	y
Cragig|Cilia-1	Procro|Proneph	Cragig_G1507	Procro_g41591	1.937631174209076	2.2499781027694463	0.715468604486412	2.996102965534176	n
Cragig|Cilia-1	Procro|Proneph	Cragig_G2643	Procro_g9288	2.0941904430093543	1.5322959338326263	0.8241371214394277	2.9887220435498496	y
Cragig|Cilia-1	Procro|Proneph	Cragig_G930	Procro_g1961	1.9048549052990047	1.7344288727337889	0.8193848510942484	2.9819739965531142	n
Cragig|Cilia-1	Procro|Proneph	Cragig_G27913	Procro_g86	2.0305289316059505	1.579293081529829	0.8077619423939978	2.9158768410271687	y
Cragig|Cilia-1	Procro|Proneph	Cragig_G1951	Procro_g32770	2.125142228064624	1.680350525619657	0.7611556476748069	2.8965723016523435	y
Cragig|Cilia-1	Procro|Proneph	Cragig_G27599	Procro_g5288	1.9253887112538557	1.606276697177391	0.8133865224294544	2.87260904494829	y
Cragig|Cilia-1	Procro|Proneph	Cragig_G25200	Procro_g2072	1.8696506634867849	1.7198999939331692	0.7883911800356711	2.8299700786011366	y
Cragig|Cilia-1	Procro|Proneph	Cragig_G32497	Procro_g32793	2.3105969690643744	1.5107485818133406	0.7377967355548664	2.8193762728646905	y
Cragig|Cilia-1	Procro|Proneph	Cragig_G26995	Procro_g12281	1.8443916806890492	1.6180175931363492	0.8059706340296585	2.790600197695226	n
Cragig|Cilia-1	Procro|Proneph	Cragig_G14590	Procro_g30172	1.7724603423511829	1.5022009402017498	0.8090643450727923	2.6494116859039187	y
Cragig|Cilia-1	Procro|Proneph	Cragig_G1001	Procro_g35436	2.062424471321314	1.65594578606287	0.7111583501016592	2.6443500573084178	n
Cragig|Cilia-1	Procro|Proneph	Cragig_G10283	Procro_g41152	1.7695343281910705	1.8540885848891877	0.7252182965695048	2.6279176364342915	y
Cragig|Cilia-1	Procro|Proneph	Cragig_G1631	Procro_g18650	1.749708895740367	1.8715337640272904	0.7214023514412607	2.6123729698957936	y
Cragig|Cilia-1	Procro|Proneph	Cragig_G1468	Procro_g2302	1.558305077421917	1.5772225489888103	0.8213256782143595	2.5752893543216517	y
Cragig|Cilia-1	Procro|Proneph	Cragig_G10687	Procro_g42508	1.6789291260904065	1.8662850631160488	0.7018664480644833	2.4882668906061416	y
Cragig|Cilia-1	Procro|Proneph	Cragig_G17021	Procro_g24328	2.969005655901777	1.675811007237398	0.511314456556059	2.374961907915535	n
Cragig|Cilia-1	Procro|Proneph	Cragig_G16987	Procro_g25288	1.6271259845295916	1.6945695748027376	0.7045980624990652	2.3404602553173075	y
Cragig|Cilia-1	Procro|Proneph	Cragig_G3375	Procro_g3392	1.757793053622304	2.3116132255367425	0.5613380865862713	2.284312734285297	n
Cragig|Cilia-1	Procro|Proneph	Cragig_G13200	Procro_g14712	1.6549287496410316	1.5620788704437572	0.6846815419531757	2.2026257377947687	y
Cragig|Cilia-1	Procro|Proneph	Cragig_G1695	Procro_g5795	1.869453287825816	1.541945852630604	0.5981626998738413	2.040571720202714	y
Cragig|Cilia-1	Procro|Proneph	Cragig_G5261	Procro_g11142	1.9500208022948404	1.645005476880321	0.5412333272779778	1.945748034729741	n
Cragig|Cilia-1	Procro|Proneph	Cragig_G20778	Procro_g19581	2.882575095910528	1.9064526843700904	0.3591649876421307	1.720051103522309	n
Cragig|Cilia-1	Procro|Proneph	Cragig_G12549	Procro_g37482	1.8246924306548424	1.5125500709272972	0.5132265409512993	1.7127614254026622	n
Cragig|Cilia-1	Procro|Proneph	Cragig_G35457	Procro_g40295	1.6837042036189953	1.5547858264956314	0.49874961548295155	1.615195657265042	y
Cragig|Cilia-1	Procro|Proneph	Cragig_G27795	Procro_g39264	1.870391485707963	1.6926559127434917	0.35782793654632183	1.2749578984046244	y
Cragig|Cilia-1	Procro|Proneph	Cragig_G11105	Procro_g14473	1.5632387034066504	1.8936603609528333	0.318027093656988	1.0993875625038079	y
Cragig|Cilia-1	Procro|Proneph	Cragig_G6194	Procro_g16748	2.1748246639626228	1.7070021461576657	0.0	0.38818268101202885	n
Cragig|Cilia-1	Procro|Pharynx	Cragig_G29057	Procro_g22559	5.152204208820118	1.9361456888341968	0.8337327120875512	5.909789184396847	y
Cragig|Cilia-1	Procro|Pharynx	Cragig_G23682	Procro_g32235	4.280275431372604	2.6164897357596915	0.7850745599474049	5.414474878646978	n
Cragig|Cilia-1	Procro|Pharynx	Cragig_G22593	Procro_g38761	4.4458912842403535	1.8806255462002748	0.8148337795419632	5.155059620283779	n
Cragig|Cilia-1	Procro|Pharynx	Cragig_G35442	Procro_g13320	4.179824424821064	1.9929004825050889	0.8229732479755019	5.079987465841482	y
Cragig|Cilia-1	Procro|Pharynx	Cragig_G735	Procro_g20028	4.441030961589313	1.6174360166211663	0.8306370760450688	5.032387296096355	y
Cragig|Cilia-1	Procro|Pharynx	Cragig_G17133	Procro_g12083	3.7845325662767046	2.0407900720803864	0.8509283902688008	4.956932415453605	y
Cragig|Cilia-1	Procro|Pharynx	Cragig_G23262	Procro_g24832	4.259839509906462	1.518319569639276	0.8355773117762126	4.828098630702144	y
Cragig|Cilia-1	Procro|Pharynx	Cragig_G31131	Procro_g16497	4.230397752344433	1.5330004178465424	0.834129849766994	4.807422449848767	y
Cragig|Cilia-1	Procro|Pharynx	Cragig_G30050	Procro_g13895	3.437998190100319	1.895631534623392	0.8589323328597513	4.58122702206705	n
Cragig|Cilia-1	Procro|Pharynx	Cragig_G3845	Procro_g25837	4.118018820490255	1.5001114843043666	0.7686781283460999	4.318533887494033	y
Cragig|Cilia-1	Procro|Pharynx	Cragig_G31463	Procro_g15777	3.2254624725534664	1.7651773511718631	0.8577300874424411	4.280621932397656	y
Cragig|Cilia-1	Procro|Pharynx	Cragig_G16810	Procro_g12952	3.727266853638737	1.5050174988495872	0.8174474601661058	4.277117554808439	n
Cragig|Cilia-1	Procro|Pharynx	Cragig_G29501	Procro_g31220	4.654438614230736	1.6421025608374145	0.674399946385584	4.246387030880583	n
Cragig|Cilia-1	Procro|Pharynx	Cragig_G14411	Procro_g35376	3.0793153184623456	2.458457045537136	0.7108968403791116	3.936784876305995	y
Cragig|Cilia-1	Procro|Pharynx	Cragig_G12635	Procro_g41507	3.1505485389459538	1.586843598366129	0.8062596473742323	3.819568114102701	y
Cragig|Cilia-1	Procro|Pharynx	Cragig_G29560	Procro_g33478	2.788706238088315	1.504861534983525	0.8582488007639952	3.684949392237845	y
Cragig|Cilia-1	Procro|Pharynx	Cragig_G4319	Procro_g38915	2.756860071490149	1.505775463744633	0.8533090771755175	3.63734559490676	y
Cragig|Cilia-1	Procro|Pharynx	Cragig_G26290	Procro_g16662	2.4759410760092044	1.8162295905365364	0.8452822922518308	3.6280958597538526	y
Cragig|Cilia-1	Procro|Pharynx	Cragig_G9967	Procro_g23298	2.1148991114669657	2.502351665125301	0.7687245737517149	3.5493941351406644	n
Cragig|Cilia-1	Procro|Pharynx	Cragig_G11352	Procro_g26364	2.489457054630329	1.6896186504187405	0.8453393515128919	3.5327371464294615	y
Cragig|Cilia-1	Procro|Pharynx	Cragig_G22569	Procro_g38640	2.568747290370527	1.5362338011427037	0.8519932553056725	3.4974162031265896	n
Cragig|Cilia-1	Procro|Pharynx	Cragig_G10282	Procro_g30640	2.6437419275928997	1.508326288604541	0.8401619109458726	3.4884095668980617	y
Cragig|Cilia-1	Procro|Pharynx	Cragig_G23787	Procro_g6533	2.5617161865207727	1.860899926267164	0.7883564695246794	3.4865980247404593	y
Cragig|Cilia-1	Procro|Pharynx	Cragig_G1605	Procro_g37250	2.4635740070063488	1.6790880218211837	0.8251025736660471	3.418121101814205	y
Cragig|Cilia-1	Procro|Pharynx	Cragig_G28108	Procro_g26580	2.36761693668943	1.53231089686043	0.8438519686896875	3.2909617800887574	y
Cragig|Cilia-1	Procro|Pharynx	Cragig_G1951	Procro_g32770	2.125142228064624	2.126036798348536	0.7611556476748069	3.2358089252310642	y
Cragig|Cilia-1	Procro|Pharynx	Cragig_G4503	Procro_g17993	2.3189647069141475	1.5608112193172123	0.816690412684496	3.1685758023172617	y
Cragig|Cilia-1	Procro|Pharynx	Cragig_G24574	Procro_g16367	2.0731740362549	1.6812634510967386	0.8418060489175683	3.1605081871354854	n
Cragig|Cilia-1	Procro|Pharynx	Cragig_G25734	Procro_g38072	2.202386622606177	1.992465590973305	0.7500108640697327	3.1461847333515784	y
Cragig|Cilia-1	Procro|Pharynx	Cragig_G1260	Procro_g28754	2.662646490720111	1.8166841463654235	0.6986962089774713	3.1296913348883044	n
Cragig|Cilia-1	Procro|Pharynx	Cragig_G19847	Procro_g21418	2.301834876817177	1.5682500372052186	0.8062930401340487	3.120422530904036	y
Cragig|Cilia-1	Procro|Pharynx	Cragig_G21609	Procro_g24591	2.3083328890039905	1.5497886154209588	0.8083518411310753	3.1187196214093023	y
Cragig|Cilia-1	Procro|Pharynx	Cragig_G14742	Procro_g26984	1.9593769697833772	1.6909877224902594	0.8417674007186389	3.0727579986902733	y
Cragig|Cilia-1	Procro|Pharynx	Cragig_G25796	Procro_g25962	2.2123461585553086	1.504417044310291	0.8243977465636612	3.0640912089531365	y
Cragig|Cilia-1	Procro|Pharynx	Cragig_G21075	Procro_g1792	2.096364102364942	1.5267880326269123	0.8335449960923885	3.020060332203914	y
Cragig|Cilia-1	Procro|Pharynx	Cragig_G2643	Procro_g9288	2.0941904430093543	1.5328136831697852	0.8241371214394277	2.989148739998203	y
Cragig|Cilia-1	Procro|Pharynx	Cragig_G1758	Procro_g13813	2.196752760266002	1.554311690340783	0.762182653479483	2.858996256336039	y
Cragig|Cilia-1	Procro|Pharynx	Cragig_G25294	Procro_g2196	2.5570249521210395	2.276248947117036	0.5895732018717161	2.8495687682967867	y
Cragig|Cilia-1	Procro|Pharynx	Cragig_G32497	Procro_g32793	2.3105969690643744	1.5051068222823	0.7377967355548664	2.8152138010999037	y
Cragig|Cilia-1	Procro|Pharynx	Cragig_G4594	Procro_g41031	1.8530984878644428	1.919750146839529	0.737246028973507	2.781517673853621	n
Cragig|Cilia-1	Procro|Pharynx	Cragig_G17004	Procro_g41589	1.743803060645606	1.5547565672969623	0.8192687045527576	2.7024066732745333	y
Cragig|Cilia-1	Procro|Pharynx	Cragig_G1468	Procro_g2302	1.558305077421917	1.5722382196658058	0.8213256782143595	2.571195596659991	y
Cragig|Cilia-1	Procro|Pharynx	Cragig_G17021	Procro_g24328	2.969005655901777	1.948784628133187	0.511314456556059	2.514537266538005	n
Cragig|Cilia-1	Procro|Pharynx	Cragig_G1507	Procro_g41591	1.937631174209076	1.5123247441583367	0.715468604486412	2.4683351464539705	n
Cragig|Cilia-1	Procro|Pharynx	Cragig_G787	Procro_g20502	1.6033012316218052	1.5121997546856671	0.7096422595138694	2.2108911594409233	n
Cragig|Cilia-1	Procro|Pharynx	Cragig_G1695	Procro_g5795	1.869453287825816	1.6006815233774003	0.5981626998738413	2.0757052075955187	y
Cragig|Cilia-1	Procro|Pharynx	Cragig_G3375	Procro_g3392	1.757793053622304	1.678207304986923	0.5613380865862713	1.9287578668114456	n
Cragig|Cilia-1	Procro|Pharynx	Cragig_G14754	Procro_g24686	1.631163410340528	1.5404379916091393	0.6037034394203856	1.914706674827531	y
Cragig|Cilia-1	Procro|Pharynx	Cragig_G12217	Procro_g10351	1.6724554315415463	1.552801947691176	0.5707659079480634	1.8408669564239561	y
Cragig|Cilia-1	Procro|Pharynx	Cragig_G19102	Procro_g36150	1.6306900704433356	1.6724088615912216	0.5123565003349814	1.6923642090774402	n
Cragig|Cilia-1	Procro|Pharynx	Cragig_G4738	Procro_g23119	1.5467908157244472	1.9184363162966724	0.41946215596295555	1.4535316436989079	n
Cragig|Cilia-1	Procro|Pharynx	Cragig_G27795	Procro_g39264	1.870391485707963	2.110081425960667	0.35782793654632183	1.4243244084609155	y
Cragig|Cilia-1	Procro|Pharynx	Cragig_G27549	Procro_g31280	1.5161575127975593	1.7073703591244795	0.42001586076262115	1.3539328338176355	y
Cragig|Cilia-1	Procro|Pharynx	Cragig_G11105	Procro_g14473	1.5632387034066504	1.9999142282416005	0.318027093656988	1.1331791711074697	y
Cragig|Cilia-1	Procro|Pharynx	Cragig_G24734	Procro_g21372	1.7852514920723024	1.550453108125685	0.2973552143202702	0.9918891563009836	n
Cragig|Cilia-1	Procro|Pharynx	Cragig_G32504	Procro_g5642	1.908823594415546	1.6061433662460318	0.19751576253981357	0.6942613795373225	n
Cragig|Cilia-1	Procro|Pharynx	Cragig_G5793	Procro_g2203	2.8083739170929167	1.6033904408854722	0.06241197169926593	0.44117643579783894	y
Cragig|Cilia-1	Procro|Pharynx	Cragig_G3254	Procro_g35774	1.5144009950615371	1.6506086747960131	0.0	0.31650096698575503	n
Cragig|Cilia-1	Procro|Gut-3	Cragig_G13256	Procro_g21207	6.873040106067513	1.828202470286478	0.8436852552724718	7.341110064218918	y
Cragig|Cilia-1	Procro|Gut-3	Cragig_G35179	Procro_g40019	4.202057763684794	3.0461301089326924	0.8214347779252265	5.953913595503865	n
Cragig|Cilia-1	Procro|Gut-3	Cragig_G35442	Procro_g13320	4.179824424821064	1.93740555919144	0.8229732479755019	5.034316628555897	y
Cragig|Cilia-1	Procro|Gut-3	Cragig_G735	Procro_g20028	4.441030961589313	1.5843020510773678	0.8306370760450688	5.004864995839276	y
